image_path,file_name,class_name,label,split
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\qoU2kq8bmOjMY5e0.png,qoU2kq8bmOjMY5e0.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\ikusbrqDgla4SEas.png,ikusbrqDgla4SEas.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\clIAiFiURAZ36c8y.png,clIAiFiURAZ36c8y.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\14K62H4KG1hg5qiJ.png,14K62H4KG1hg5qiJ.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\W7ijVLyfVPL2msio.png,W7ijVLyfVPL2msio.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\glvH49YVWOtxdOyh.png,glvH49YVWOtxdOyh.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\2DEYFsJ27UgVqv3W.png,2DEYFsJ27UgVqv3W.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\ZBA0HPVlxkCdle5v.png,ZBA0HPVlxkCdle5v.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\FoYWUBXBw6qO7y0f.png,FoYWUBXBw6qO7y0f.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\pMQfFsmXAu2xZuUv.png,pMQfFsmXAu2xZuUv.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\QdUOXLvrrFZbV5G6.png,QdUOXLvrrFZbV5G6.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\D7Ykcj1tYAannu8h.png,D7Ykcj1tYAannu8h.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\uMy6gyGTY6epng27.png,uMy6gyGTY6epng27.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\U3EwYhdeoTjy3xBf.png,U3EwYhdeoTjy3xBf.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\cJOgpmKKBSPdPSeD.png,cJOgpmKKBSPdPSeD.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\UCZq5Q5ovMiGJLwX.png,UCZq5Q5ovMiGJLwX.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\MJAUydLSEPqZHwPz.png,MJAUydLSEPqZHwPz.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\XpFaeZAqFUqqJ85b.png,XpFaeZAqFUqqJ85b.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\qs7Zi0icFErU0fsZ.png,qs7Zi0icFErU0fsZ.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\lN7rUXL8DBzW1KoR.png,lN7rUXL8DBzW1KoR.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\2SldJqjiZwIVPef9.png,2SldJqjiZwIVPef9.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\Lwd11NDu17odCiv7.png,Lwd11NDu17odCiv7.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\4bkmUMq0wOXElBIl.png,4bkmUMq0wOXElBIl.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\GErhi3nROcOcubPG.png,GErhi3nROcOcubPG.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\ib30bLCbBl0mKWko.png,ib30bLCbBl0mKWko.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\iVsm6EbRk1J1cEGN.png,iVsm6EbRk1J1cEGN.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\IkSLcJtq4O6iBmE4.png,IkSLcJtq4O6iBmE4.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\fIryCS56DD4INQKz.png,fIryCS56DD4INQKz.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\rSRKkten7Ffx6bEj.png,rSRKkten7Ffx6bEj.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\vfKiFjWIK9JKHxLn.png,vfKiFjWIK9JKHxLn.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\tUAXecVWvaYBm4s4.png,tUAXecVWvaYBm4s4.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\U5WsclDnMxnOTgGT.png,U5WsclDnMxnOTgGT.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\hTzQIKUtmllw7je8.png,hTzQIKUtmllw7je8.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\7M6QmAbgSaXFX9ES.png,7M6QmAbgSaXFX9ES.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\4E0THAnIciVeLK79.png,4E0THAnIciVeLK79.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\9qKKOliWXD7oDZOd.png,9qKKOliWXD7oDZOd.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\dnXr5NzZKqzg8VgI.png,dnXr5NzZKqzg8VgI.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\zepzkaBk60xgpP3C.png,zepzkaBk60xgpP3C.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\oGRxysPJ1UwCl0Oh.png,oGRxysPJ1UwCl0Oh.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\qZX4Zcms0Ffpe8v7.png,qZX4Zcms0Ffpe8v7.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\orYuZ7NeWdENNt7D.png,orYuZ7NeWdENNt7D.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\yPnREvUeAGYRKi7V.png,yPnREvUeAGYRKi7V.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\4yPN1zUFqW6ROTgq.png,4yPN1zUFqW6ROTgq.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\Q2rRUGWBDy47XucJ.png,Q2rRUGWBDy47XucJ.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\cWKDIx5D1KB0zqjF.png,cWKDIx5D1KB0zqjF.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\jL3CMVgsLdWznnKe.png,jL3CMVgsLdWznnKe.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\AjwddXm0ttm7Ts5J.png,AjwddXm0ttm7Ts5J.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\0Uomd0HvOB33m47I.png,0Uomd0HvOB33m47I.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\Shr7grl23ISlh4Yu.png,Shr7grl23ISlh4Yu.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\GQjExZ14HfbKjnEp.png,GQjExZ14HfbKjnEp.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\ZeANrD34jghq5aPt.png,ZeANrD34jghq5aPt.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\Wn0jBu6LOl5Ei5GN.png,Wn0jBu6LOl5Ei5GN.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\E5WazBRd4ax2tHs4.png,E5WazBRd4ax2tHs4.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\UE6Ao0ZqJbQ1R1R5.png,UE6Ao0ZqJbQ1R1R5.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\nnf5jELXQuneoejn.png,nnf5jELXQuneoejn.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\wT8z7icdMJt816Ix.png,wT8z7icdMJt816Ix.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\5uXiqEc4q2Vi0NCX.png,5uXiqEc4q2Vi0NCX.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\Dl9fg6ttVQY9U28G.png,Dl9fg6ttVQY9U28G.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\7YpH9C6XA1GIbSum.png,7YpH9C6XA1GIbSum.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\fGaDsQT8mUTaytaT.png,fGaDsQT8mUTaytaT.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\kklrxqhAClWO5J80.png,kklrxqhAClWO5J80.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\9ZqjWey4XHP94iRr.png,9ZqjWey4XHP94iRr.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\jWUoY57nkFKUUdD5.png,jWUoY57nkFKUUdD5.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\Miw8prUoiVMVG2D4.png,Miw8prUoiVMVG2D4.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\ALFXBdM6k9V1h3EH.png,ALFXBdM6k9V1h3EH.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\V7gDBwuUctk8myTw.png,V7gDBwuUctk8myTw.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\0RA9rcrv8iVvuDDU.png,0RA9rcrv8iVvuDDU.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\TxkHaqZ5Mg3Jfs80.png,TxkHaqZ5Mg3Jfs80.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\ywXiLajxMzhy7BST.png,ywXiLajxMzhy7BST.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\nfqbRmCrRbEXjgfb.png,nfqbRmCrRbEXjgfb.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\hi4vWQhDFKyTs4iJ.png,hi4vWQhDFKyTs4iJ.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\4X8TOCQTfCWnMfm2.png,4X8TOCQTfCWnMfm2.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\fCX7MPg0xO4QP2Mk.png,fCX7MPg0xO4QP2Mk.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\qUjyvBdP04lUmBkl.png,qUjyvBdP04lUmBkl.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\KM8TqJbWqew79vPt.png,KM8TqJbWqew79vPt.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\Xq3zZyHBFpklvwb6.png,Xq3zZyHBFpklvwb6.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\Xghl7QyFQxkC7zNQ.png,Xghl7QyFQxkC7zNQ.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\JZ8KCFK6y0Zd87Xl.png,JZ8KCFK6y0Zd87Xl.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\k9d5xaurp8JC9DXp.png,k9d5xaurp8JC9DXp.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\qrKttJhRuVwzKsQM.png,qrKttJhRuVwzKsQM.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\ySmdq2LJmCBQatvr.png,ySmdq2LJmCBQatvr.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\FF2mNwRujDxzozUQ.png,FF2mNwRujDxzozUQ.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\URj0hmH1Y9lNObL9.png,URj0hmH1Y9lNObL9.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\K06meJWsLavqjfyX.png,K06meJWsLavqjfyX.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\IQNb5XBjdbYa7A2W.png,IQNb5XBjdbYa7A2W.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\XNzFnFkneYMqJQOF.png,XNzFnFkneYMqJQOF.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\pI8SGhRU1bmqZAcM.png,pI8SGhRU1bmqZAcM.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\TIm7htC6BXzkOitR.png,TIm7htC6BXzkOitR.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\iEYJn6rg6FCcLqQv.png,iEYJn6rg6FCcLqQv.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\KC8RPAtZSyUL0vaR.png,KC8RPAtZSyUL0vaR.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\iYOrHPwEvEe7rXSL.png,iYOrHPwEvEe7rXSL.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\cx9zu6O87PURa2ve.png,cx9zu6O87PURa2ve.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\iIaYawwgu5W18LS9.png,iIaYawwgu5W18LS9.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\nmkNauqVsM2JUvok.png,nmkNauqVsM2JUvok.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\MGEIcCr7BQbB4xrs.png,MGEIcCr7BQbB4xrs.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\UCkxupMKtpEo5qdk.png,UCkxupMKtpEo5qdk.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\KngvagTrRurJUlI5.png,KngvagTrRurJUlI5.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\XSI0ZmaJN2CfPs3B.png,XSI0ZmaJN2CfPs3B.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\gQyIUVHeIS3WYuzv.png,gQyIUVHeIS3WYuzv.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\HTETrKtTEB31pvsK.png,HTETrKtTEB31pvsK.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\BJwCAwQV0EWaUT1X.png,BJwCAwQV0EWaUT1X.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\G1MuiTHGqQ6CN122.png,G1MuiTHGqQ6CN122.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\cf9L4KKsfsFpRrYA.png,cf9L4KKsfsFpRrYA.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\LHgGYA3vlHkUXzID.png,LHgGYA3vlHkUXzID.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\wweMJiVO1CgNIGHW.png,wweMJiVO1CgNIGHW.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\DJQMlkIuVBNMoXMX.png,DJQMlkIuVBNMoXMX.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\O3ko4JxjCkdULELr.png,O3ko4JxjCkdULELr.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\5U8st2LCr9zLl5og.png,5U8st2LCr9zLl5og.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\XN42vZFFWvOwwrEb.png,XN42vZFFWvOwwrEb.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\izGsLJJdOIpr54aV.png,izGsLJJdOIpr54aV.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\ZULuRlvYzTJM8jC3.png,ZULuRlvYzTJM8jC3.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\BsWasfK2PdoRNEDw.png,BsWasfK2PdoRNEDw.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\WejRez1oUWm5lhuw.png,WejRez1oUWm5lhuw.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\PiurKNJwniJWLxD8.png,PiurKNJwniJWLxD8.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\9TeUwuSOgtGgewNL.png,9TeUwuSOgtGgewNL.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\6z9hCJxzN11rIsJH.png,6z9hCJxzN11rIsJH.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\ISW7mRK3Wu6ik0eH.png,ISW7mRK3Wu6ik0eH.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\Z6CURxA1iRNhTzO9.png,Z6CURxA1iRNhTzO9.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\Lasz75PzyTyufo0u.png,Lasz75PzyTyufo0u.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\UEdiy4khJQHK0ofn.png,UEdiy4khJQHK0ofn.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\uRSLPvxdMFumUTl4.png,uRSLPvxdMFumUTl4.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\KNNsNhduqSfuqEK5.png,KNNsNhduqSfuqEK5.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\O17SUMTLj1goVg1L.png,O17SUMTLj1goVg1L.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\fQPCA8oYZ8ywDgyv.png,fQPCA8oYZ8ywDgyv.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\mZW0RUegJl9SM8ck.png,mZW0RUegJl9SM8ck.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\8ei3rSl89D6W8Tav.png,8ei3rSl89D6W8Tav.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\qNLvry2jUcwSulgu.png,qNLvry2jUcwSulgu.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\nkwwKfU69znG7Bi3.png,nkwwKfU69znG7Bi3.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\S2VG3n7WLkBpjNb1.png,S2VG3n7WLkBpjNb1.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\KcCGOFZoEMOitVPh.png,KcCGOFZoEMOitVPh.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\4Bimc2E5E9jTh1Fh.png,4Bimc2E5E9jTh1Fh.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\VFOCgVBUlL5Gp4Hh.png,VFOCgVBUlL5Gp4Hh.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\sAEYBhcNfJgAZTD6.png,sAEYBhcNfJgAZTD6.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\2DdERUV7Te8ivywq.png,2DdERUV7Te8ivywq.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\VfIYGbOFu36N6MDw.png,VfIYGbOFu36N6MDw.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\fjPydEfNWCvgobYu.png,fjPydEfNWCvgobYu.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\oWI7JL85eXDhRFcV.png,oWI7JL85eXDhRFcV.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\2ufDQYIqKG1xRG7y.png,2ufDQYIqKG1xRG7y.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\ePEd8TOzTgrGz5M2.png,ePEd8TOzTgrGz5M2.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\Y2lr5d6VnNfievnA.png,Y2lr5d6VnNfievnA.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\2UaJz6Z3xJv3WX9h.png,2UaJz6Z3xJv3WX9h.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\JCPNp02x7U7KU7bP.png,JCPNp02x7U7KU7bP.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\NzQfD5IzPphBZNKi.png,NzQfD5IzPphBZNKi.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\KqCGmJ8WCrqE5Uvg.png,KqCGmJ8WCrqE5Uvg.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\wKb3eKZpMml0XY9D.png,wKb3eKZpMml0XY9D.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\gzAhbz3S2W0VukHE.png,gzAhbz3S2W0VukHE.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\t3gTGwl94iLuZL1k.png,t3gTGwl94iLuZL1k.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\byBLmTC0iWfnT7wo.png,byBLmTC0iWfnT7wo.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\hly8CYYf6AiQucXm.png,hly8CYYf6AiQucXm.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\fjITlTb11LELvo3e.png,fjITlTb11LELvo3e.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\JjS0KakWxwXmg5Wi.png,JjS0KakWxwXmg5Wi.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\NRzk5UfsKrSztt2j.png,NRzk5UfsKrSztt2j.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\BoXJ7o2SeSRRfuAH.png,BoXJ7o2SeSRRfuAH.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\StyclBeCFwYGuttl.png,StyclBeCFwYGuttl.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\xPDNBvgWZrdijzTm.png,xPDNBvgWZrdijzTm.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\FcIIjteQItMuIuRa.png,FcIIjteQItMuIuRa.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\Q7EjH9y5ipAktIG6.png,Q7EjH9y5ipAktIG6.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\nLGBKJAhRNQqPFrT.png,nLGBKJAhRNQqPFrT.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\H7drJKmXJb6g6YxC.png,H7drJKmXJb6g6YxC.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\V9v5VHsYgQOVnzo2.png,V9v5VHsYgQOVnzo2.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\eLNpUj2AZ1h4Mrxu.png,eLNpUj2AZ1h4Mrxu.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\oxyMOfWC1lQU6dRf.png,oxyMOfWC1lQU6dRf.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\y6SQqRL9aPExUa7f.png,y6SQqRL9aPExUa7f.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\av2NxK494nd72Q13.png,av2NxK494nd72Q13.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\oYB271o4Oo5uFHpW.png,oYB271o4Oo5uFHpW.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\vur2opqCdVFD3f6c.png,vur2opqCdVFD3f6c.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\qHNvtsWSBDT0FnMt.png,qHNvtsWSBDT0FnMt.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\cfFHU3Y39yeofrTg.png,cfFHU3Y39yeofrTg.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\IumhcLm1sbOr4pXt.png,IumhcLm1sbOr4pXt.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\aKUFn8PEF7LP8BaX.png,aKUFn8PEF7LP8BaX.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\svWW1IeCIfKmCxvY.png,svWW1IeCIfKmCxvY.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\DXQaN15KphkE4i7z.png,DXQaN15KphkE4i7z.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\zZRojXITRo7bAIRT.png,zZRojXITRo7bAIRT.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\UvFHqrnEwsrs6MgC.png,UvFHqrnEwsrs6MgC.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\e6O1EpJykTCPNfvI.png,e6O1EpJykTCPNfvI.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\6ycslJxTsTjZc5H2.png,6ycslJxTsTjZc5H2.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\ZHY8N2y7tIomiozo.png,ZHY8N2y7tIomiozo.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\abNcCRBP8z4cNQco.png,abNcCRBP8z4cNQco.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\rBGSBjzYhvdPSDV0.png,rBGSBjzYhvdPSDV0.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\bn7yju6XvU87slzH.png,bn7yju6XvU87slzH.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\2PiUTczN5Ez4VreF.png,2PiUTczN5Ez4VreF.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\JOsGCJTsKvKGNHN1.png,JOsGCJTsKvKGNHN1.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\FfCLY0qhfyOoyam8.png,FfCLY0qhfyOoyam8.png,scissors,2,train
